Temperature,Raifall,Humidity,Soil_Type,Weather_Condition,Crop_Type,Yield
0.1811124825987953,0.0181200857980755,0.0807388882877943,5.65329528039996,5.803449912996634,5.873165176011727,7.076451741932198
0.2899405766476324,0.6151073859775864,0.5408856820809647,6.009428082716493,5.778360231948243,5.897854444286385,5.580023117596065
0.7309540827978158,0.8730491206823675,0.9102754595573264,5.93698923179238,5.760884779386886,6.135311058626454,9.24986815548111
0.6165260420343956,0.9633738037174552,0.0876600346673865,6.029048956269117,5.794150363521545,5.938003715935504,2.264095487202618
0.5009661584753524,0.8671121936649546,0.6384762623494693,5.971407148681752,5.793275389842202,6.13743260542709,8.897691386575506
0.4188509074268904,0.7453512361040409,0.5242005941358223,6.001371346676637,6.10982588760975,5.9269796198545,4.193312301378401
0.8491885773186847,0.1786106167794237,0.7434902444124305,5.948766250572706,5.802295419827727,6.147159023303048,7.2831060191666035
0.3958178989731555,0.7423124132562958,0.9459620055632424,5.993796622391141,6.089883176663205,5.879380900265516,8.221739912580405
0.3581017109779529,0.7510140839206185,0.1310321566725393,5.971250046216576,5.762444358824376,5.861699929231131,8.922356473608197
0.694529828446913,0.1174375875111038,0.8809343481306076,5.945104540232314,5.903033277772078,5.617827454287488,7.894611646012033
0.9495550462271396,0.092849541509389,0.6428828576731,5.93830597410415,5.761931903034817,6.136635733120825,9.02997218941544
0.9489168233725248,0.1177967844962941,0.9764255106109564,6.00247369816891,5.78578775576017,5.908761996737466,4.020243117091556
0.1667113786996674,0.5953165190976557,0.5672807123936408,5.634044373718662,5.787317868291636,5.855229548668903,9.964087744126932
0.5004645278119473,0.2276022637101083,0.0469524331409956,5.880073178677336,5.819668562220226,5.642636108388173,4.173313530909244
0.3865632982734155,0.3820682815609872,0.9829852459375816,5.985863389199232,6.083245966715519,5.8577241537752,9.562456322013094
0.9002099808245589,0.3439734533657663,0.6733228726449081,5.946437471701781,5.800122760210718,5.869466043411237,7.6720120906110365
0.1119909803450435,0.9969084282845188,0.6892767768778507,6.013633598772022,5.917790939927201,5.923116884981167,4.869290904211673
0.5969601320493092,0.7317907483938343,0.2495789124235248,5.99541945387594,5.798583825568047,5.867755053963793,7.947481391649555
0.6047690834298816,0.4872787974206911,0.7429147594224037,5.856851169309911,5.903967681144049,5.869273205745729,7.703058954757892
0.0407870891215281,0.193295120678943,0.6289150124037262,5.983521712781609,5.787350762747143,5.894037406510427,9.95819963659125
0.9224003561030264,0.0089241639499898,0.1897793941732137,5.681780556029856,6.116705352480693,5.899704252685543,2.8036603974477474
0.5141952606309137,0.7135835240428123,0.0861389054924731,5.995192787055233,6.105023739785193,5.636035890847974,5.163346161939025
0.0727051855322419,0.151253090842136,0.9880115908189004,5.854880200548057,5.766823931524607,5.617107223883836,8.002646206559648
0.139042964803169,0.4532459835218219,0.6051217544064675,5.95947908576067,5.812290076120409,5.919546761332224,5.4940625427766
0.0697554313137259,0.6790123472534066,0.4524969319927345,5.98271062265259,6.095322255571258,5.8870640746671,7.123045973153928
0.3078632463691817,0.9451094633975324,0.5404905421119459,5.956965579801252,5.776770732327275,5.880386503365347,5.913818037999354
0.463242530929314,0.0849715128760709,0.9759500015623972,5.647282422276315,5.76693948269642,6.142970623054178,7.978380460478855
0.3278773055924782,0.4159449906342189,0.4652660428834225,6.017641768309699,5.92109523578997,6.165780684548965,4.191910252344145
0.6934724138114063,0.1562844943365853,0.8033791016847907,5.681267691469851,6.1163245124608885,6.173680203650747,2.880590081448457
0.9473067130859736,0.5171573028656063,0.9993780233332208,5.6490103753153855,5.768173734867185,5.869173028417404,7.719187504618309
0.6667296562646041,0.5539743018883908,0.1510329337018315,5.646361317945671,5.797639329934381,5.90456114094766,8.116546110075443
0.7499244357264823,0.6162713506691434,0.6482616699399348,5.868098322910511,5.912307034057665,5.894963056245332,5.993491607466644
0.276661485233409,0.2168206260285989,0.3097687547367755,5.978530717540779,5.903595817139412,5.868799714311255,7.779291075708357
0.1465048441384721,0.927344398039156,0.7256131585986567,5.856707045750593,5.768146219480728,5.869137138782895,7.724965735774286
0.2912651151740715,0.8863496677053906,0.7449190642109995,6.003093496679781,5.77326239842346,5.87581041566472,6.650568157800427
0.894315181449671,0.6187250366661614,0.8202569663809056,5.866515112531024,5.775245391626563,5.628897268026576,6.234139585148721
0.1521100191614426,0.6580687505650814,0.7625272882970995,5.989869979422322,5.762620615487696,5.861929829226765,8.885342574311082
0.8139426962871306,0.6230479823082071,0.4752044859515154,5.883864514661743,5.82288802070978,5.646477995519038,3.59703046127934
0.3720670239937174,0.045165609526499,0.2010518964840699,5.999283332947266,6.094473543415606,5.8718109270262415,7.294485828595397
0.4249975821019005,0.1839197281038947,0.6369534412764104,5.948112376798854,5.905483564145797,6.146501210530559,7.392302939399654
0.695803137945741,0.3907619614687504,0.593807745414155,5.9741064119878216,5.790401775066119,5.898166124329056,3.051299062842148
0.5840136053659746,0.4201009532397137,0.0653645828864653,6.003677535752961,5.90958325870661,5.891058343329484,6.551865554432983
0.8613867537597495,0.1290013001773932,0.2827288819030593,6.015300747076224,5.919165320724325,5.639874579655557,4.587542840801574
0.6954364186404505,0.0682983076564304,0.9856537220488166,5.872651386202836,5.915682963913438,6.1590968548219225,5.301425987033194
0.1140934999765427,0.1609178269414454,0.8259341427165299,6.000159071841246,5.784057297029487,5.925892036145034,4.383639450534924
0.8949730251166186,0.3456683690225326,0.7066488179736499,5.992448518178072,6.102890817935123,5.918974568001501,5.594196375653199
0.6955231865354894,0.3893445491149003,0.8612875104516025,5.958601585512846,5.811471402704842,5.632854164699813,5.640605084163076
0.4532521694524558,0.2352207736024708,0.2860363362623237,6.018575714844804,6.110614199557606,5.643564376674824,4.034073287911444
0.8923121092482487,0.2633838327408517,0.0824881868315108,5.967500623748231,5.759641219169471,6.133737880038158,9.511015801138184
0.2042580275214701,0.5531125882961578,0.1271605591690298,5.985128602130425,5.894291698793397,5.856952855547694,9.686635336641508
0.2912481643997062,0.7963487663823496,0.0929445041956288,5.64710637431982,6.09095719774552,5.86739911444638,8.004787653953011
0.8416229295379405,0.098577607080623,0.3594112193930538,6.017177429303852,5.920712439243686,5.890594171027875,4.270383544332393
0.706914580259927,0.4880635563040277,0.4890494235051237,5.849584351938224,5.7629907458641565,5.900612174746637,8.8076151952544
0.7248859991715899,0.973976235008246,0.4616712379306884,5.958962006131497,6.102959043354947,5.633255432988578,5.580414840848495
0.084485703043419,0.3531215063584615,0.3180327159327936,5.969412705674092,5.9228355393758685,5.6448905451460005,3.835148017235056
0.6217214605073678,0.0865219146055341,0.0641178038515442,5.859971990325717,5.906281655750891,5.909634580660345,7.228694160355359
0.3427483557850757,0.636404437965721,0.7964768296927345,5.680459357312641,5.790637293436653,6.172949781219533,3.001840205029974
0.1248613110548769,0.4026323344494619,0.6852799585908593,5.851302461503039,5.899853517306759,5.613481781651551,8.546462541402423
0.5632692627273144,0.0691290765816522,0.6246399604061879,6.015093416995965,5.9315974942831415,5.922617212512623,2.038947261244026
0.1733304629140702,0.183003495822382,0.2394819340333787,5.893652257934865,6.12014281244942,5.656396242035801,2.109293483764876
0.0259959802727814,0.3952085986631,0.6130065440047068,5.686775809421582,5.93152224975902,5.9043582154728655,2.0543723886888943
0.6906573062265053,0.4498803475281662,0.8083121742978427,5.650887370488743,5.801432111395057,5.8848641288247165,7.437638228614672
0.9651379128924198,0.6944590610258421,0.9786279192077724,5.972125843202627,5.824089006247823,5.931615381291121,3.382054049969679
0.5736613272533622,0.5913820001828966,0.141517544897658,6.008932919412823,5.913915745723765,6.156914446816603,5.663705715916284
0.07925819618819,0.6826268443409014,0.343044880583317,6.002760021200841,5.772994030061838,5.912616115783855,6.706925513741253
0.3903841860771015,0.2720318943785035,0.6005085153023657,5.974211254275367,5.826034613226301,5.650232929255421,3.033790400821995
0.5988276860996478,0.0857082463411961,0.8310489635445888,5.981081011886325,5.801760286619397,6.146581982072379,7.378894863457555
0.1329067573497693,0.4386495933247143,0.5154923113985794,5.640348439415879,6.085938929252493,5.89940724506498,9.018477889544286
0.932066761506014,0.7158285211494955,0.0720426111792561,5.843168969872264,6.082155387768652,5.895039957180775,9.782753269280178
0.5340890436809702,0.4777813512524867,0.7676879719993073,5.978273850951093,5.903399094921947,5.882192933708113,7.819619130288964
0.9622694540907444,1.0,0.6229469561217837,5.965351941602387,5.8935028033719625,5.6048024726073296,9.848358898035729
0.4558611284953977,0.6221151807010458,0.2953497067437489,6.003662636826065,6.098137416462721,5.913487784587643,6.554383473078362
0.220045194554761,0.8708483622745933,0.476951238975974,5.979696431010741,6.092979542265464,6.145272468834627,7.59627406092419
0.2689972500749418,0.8048327527339978,0.1668546677291709,5.95143998193259,6.096740340180603,5.889067243136246,6.836592882065937
0.347993149584165,0.6383302257052555,0.3143906534457694,5.971611206380856,6.086695481538276,5.874878002256874,8.865654327816237
0.8657989616537891,0.8492082328113865,0.7799447197786449,5.686575565482164,5.7950060135577415,5.656562138730224,2.084408979601519
0.2385957916685124,0.7523607609328569,0.2398480870916493,5.997411051304678,6.106747836256297,5.903203706124288,4.815078674776052
0.6045134017117924,0.1040545389205474,0.7692857548461935,5.878585057707104,5.92008256424831,5.641128145805004,4.399507918384509
0.0806017964965101,0.9703856514270404,0.5555913828109738,5.685983862074335,5.7945833682664345,5.903620376329468,2.1731644907758687
0.4521309714755539,0.5433379842741806,0.9482924550758464,5.868000755223602,6.100840691597382,6.154838445732503,6.008321895876827
0.0870016365119867,0.038501074239693,0.7593232995732917,5.941065451898477,5.899742898495245,5.8769515332362685,8.569139397762779
0.7189376244538053,0.2524126720020875,0.4467646245926864,5.977967958965849,6.118671885549685,5.654415393810823,2.406420717511538
0.5957085995542164,0.4324463611114529,0.9371077092730972,5.878661130955689,5.920138969778967,5.889863976988948,4.387944784599706
0.0415749327763348,0.9752854087787732,0.1137001448341182,5.672856026704967,5.785206343002601,6.166079301754767,4.14233979618107
0.1431449221322162,0.0204983090343038,0.9834436598498508,5.884020387044354,5.787915876036213,5.911887208331655,3.573337859122458
0.1678722457674272,0.6758208596513715,0.712145735889951,5.638693107466548,6.084709722359425,5.872072943836399,9.266777681944076
0.434980545540645,0.0926696152877781,0.2812282566055915,6.006912436385881,5.925332060352492,5.931950768907935,3.3233612170272746
0.8965624081193435,0.7238745616811679,0.1422608693775521,5.992290953222662,6.102768354083641,5.882218080783651,5.618934073652562
0.8122607193630025,0.309266049939371,0.6794488377960242,5.876302821949332,6.107087791311792,5.923819074413428,4.746407753565928
0.9802176847841348,0.3891683379666741,0.8925731024591814,5.987536715986379,5.774620583366562,6.152687678118816,6.365349319749078
0.8092192090421708,0.2136326925666873,0.2657129354308136,5.856742198035856,5.768171663039585,5.906829275357152,7.719622588414217
0.3734628897735315,0.9449912106832198,0.0565149013448568,5.944387503987247,5.902449155562684,5.8673396793843615,8.014356698938052
0.9061756260227648,0.5695583894757629,0.347903267488628,5.863176764188957,6.097210757749529,6.150421297315238,6.741568533143022
0.8917971351726808,0.9845049707642012,0.2975601497081064,5.977635576221989,5.92953417050513,5.9368732408010265,2.461928635736288
0.6572917702403773,0.4370599667644242,0.6148108325111052,5.965206132601486,5.787836509816493,6.131567789013826,9.87125091117731
0.1979681819222376,0.8138483226360307,0.2466184774610273,5.983131546205639,5.907119378604697,5.910615913146232,7.056960975325211
0.6505261494976404,0.1610181572585793,0.0166331362123138,6.0036208049860695,5.806327000638503,5.87636392562598,6.561453054037552
0.1117863939541846,0.9503585955783228,0.7752181078580542,5.85537817462357,5.798698502912001,5.867882552377258,7.926954147081743
0.047078086426161,0.8505996038641198,0.4957310091770186,5.991769301270505,5.899766226377172,5.613362484047781,8.564357181967896
0.5386502141336866,0.0489392111274753,0.5142983661293612,6.030243999760069,6.120376279511467,6.178610667170124,2.0621331372317497
0.0322094684783436,0.0938151091746603,0.4953301828734686,5.976650637730371,6.117582813043126,5.900805165937787,2.62641336383646
0.721164600439606,0.4360438056066559,0.1652735997382325,5.965915592469323,5.7838881233537895,6.164411674488199,4.419165922431378
0.910771008739632,0.5791575323665636,0.8576652748234657,6.01183813314552,5.916310775581451,5.635973367960297,5.172724595090638
0.1694023492929688,0.8683579424492677,0.0791841718790965,6.000522562766645,5.803401844576589,5.9104553702102605,7.08505598912032
0.9009535885003896,0.3646305218829124,0.9854621068009568,5.845020690821919,5.895195814167587,5.858104058353338,9.501291684932736
0.593925475094566,0.0583533711145134,0.5196233108809183,6.000942041073051,5.803797888340737,5.873552055431569,7.014164155337775
0.3346276255765703,0.217793542116431,0.5291197285731124,5.9916671344553,5.764066897395188,5.863816283888712,8.581623373737651
0.1304236011218265,0.5048442984695763,0.015567814896099,5.668750571111515,5.782273874721563,5.903601751855596,4.758158135198993
0.0741889487772,0.8950034670076937,0.8780488741942625,5.637120916013638,5.759681263937365,5.858095892421986,9.502606399880538
0.062169768345742,0.3012028214932787,0.7836325472491441,5.946036453127572,5.903792445837972,5.906718649048069,7.738982192503787
0.2490287356362834,0.4488603789476221,0.3885202102045204,5.656555261327206,5.773562939161342,5.890809468865062,6.5874546028452885
0.3717349312977289,0.1826094096420979,0.2618122404198242,6.025765872307797,5.827234913361251,5.917162741076108,2.8189366766656745
0.4063177087271608,0.5251824739234262,0.2749171876738006,5.675400155156987,5.821973551061182,5.929451572843073,3.76072052837818
0.319290929258432,0.6400431193486326,0.1194544707602994,5.851549777519247,6.088461738077273,5.864268165048953,8.508870506938848
0.6702349414841899,0.549097340156946,0.4085352527003101,5.6450621840689,5.7653535982625534,5.878753793419288,8.311416191591036
0.6425251133442877,0.5045540242218035,0.8964959290616026,6.020527139277736,5.787292329847529,5.929774075526684,3.7042825587461135
0.9969039487089846,0.7156551477041748,0.2949258368273106,5.655017955886054,5.908284795952536,5.625004529134114,6.818050419018058
0.5519346613443101,0.7619657988821026,0.793827759372087,5.933800720069203,5.758349153397503,6.132103339001331,9.78234961325155
0.3169753055295006,0.6631090876292238,0.6797499965600606,5.681633404072628,5.82719694400725,6.174010666846026,2.825733191031997
0.509967192423193,0.6309959112295169,0.1744607133219191,5.654631311159242,6.096545022131228,5.624617884407301,6.876047128039866
0.4245622128126634,0.5497305777863422,0.6704934804660128,5.993590745855094,5.7791466914112695,5.883485580431426,5.4148666303607165
0.3378317405675644,0.3350596599799184,0.8940197900262805,6.018691804546014,5.921960875418932,6.166849697343768,4.014454128407052
0.7908334528777539,0.3141329721498007,0.1595139896127169,6.008537196588055,6.115395384818128,5.898060690773505,3.0682738652859958
0.5499775980238975,0.8190868427045952,0.8116608209209775,6.007720546810961,5.776986072100458,5.631334220690028,5.86859668563094
0.5812660827753338,0.032215657021935,0.417612845275747,5.889284947477272,5.791726415016229,5.899893915568331,2.7731246733189714
0.1155299776468226,0.9431015761582804,0.7788393413464447,6.000602945904798,6.109228665227676,6.165045497981416,4.313951222557345
0.5747087724035156,0.0741220155424874,0.0411971547486468,5.853678257604531,5.765953953775007,6.141723869599378,8.18534153397567
0.1093790250167842,0.3399472445878742,0.2124529854935297,5.98586033076784,5.894894928743268,6.133424883678038,9.562973196918222
0.5092128257632673,0.4791114814110967,0.9548208210506705,5.980175979542386,6.093352260678672,5.8842812846789725,7.520984941456064
0.2013417361154136,0.732640390509522,0.8797195175404227,6.026868407863137,5.828275854751489,5.65290747747548,2.632608167813185
0.987105897183842,0.2851054224159525,0.3307376765719767,5.883661399561985,5.923846486013881,5.911505627231515,3.6279039564425
0.0328777384493038,0.1299920501114996,0.2809050220703215,5.994452763876223,6.090432126717556,5.866740329678376,8.110852001601712
0.2185498177012196,0.4945389636719774,0.0112013124377473,6.023111152657776,5.78937184537718,5.9322694941622665,3.267584297519248
0.047282058736043,0.0284762200780084,0.8059769810957249,5.874324432821493,5.91692346677215,5.922100702142393,5.047122900997301
0.0531881220446376,0.9871675757446036,0.2895185725525544,5.870480444726907,5.778115536835013,5.897495101812411,5.631409091374367
0.5524368976190859,0.1795828819530802,0.8247026177369838,5.973727628777151,5.790100552227155,5.897773224973888,3.114555859024371
0.2815923144842747,0.2648175148192757,0.4725465121434169,5.676396622188129,6.112707381806144,5.894688165255363,3.611250473706818
0.4922071598152466,0.1456791793070534,0.4598248301283509,5.984718591132745,6.08228819011534,5.605418683959238,9.755927195249424
0.4567483543804205,0.2296023633899004,0.1221843987857437,6.003974032187126,5.923081672746616,5.893610896916699,3.784690676231799
0.3201442096225815,0.073191054020123,0.8941817857158101,6.011596413932575,5.813857044839394,5.900417017541755,5.213575142078212
0.7763300502869028,0.4958429536809577,0.2704061241255755,5.675796196732236,6.112261521319095,5.929791037050429,3.701314292090743
0.0860807780974143,0.1581432945914347,0.4726665049218828,5.979469972825531,5.830940791985392,5.903729569421587,2.1555844029446494
0.5906853803902661,0.3170885851578164,0.2566051877655333,6.020716407086367,5.787444645369714,5.911195191268964,3.672296299087378
0.3945944426438821,0.9557526199016396,0.4609736261332178,5.973242992794384,5.925955822054349,5.932681461187254,3.195490068146354
0.6315732058751524,0.6200562817460703,0.5623613942936241,5.985398712335603,5.90885569607984,5.890015333969429,6.70101589292087
0.7496668537278208,0.9702943028592323,0.7083880877475324,6.009847200882813,5.81220555318906,5.919460306448159,5.509192147487876
0.2062873382134568,0.8614290722555269,0.1912737102733964,5.954702435540723,5.807833648261576,5.878039018324922,6.291763129507785
0.5891562399857493,0.2849037968446694,0.3255955879120877,6.016871764814812,5.920460452421014,5.890273318241243,4.322040842980235
0.990194370812779,0.1028376704654716,0.8105745914633598,5.969939109973713,5.791987780472581,6.136044159179125,9.128173463737692
0.9625455574266648,0.8245999239290522,0.8225548846746686,5.9719861860189285,5.788715690605143,5.647755686596585,3.4053767996472857
0.2229594529180135,0.2575652341377814,0.8594513480582255,6.003703629952895,6.098171712692594,5.891089181929407,6.5474556346440265
0.0537155662414327,0.691689861159481,0.4509883238420129,5.997716106854623,5.800752173911048,6.145494920778436,7.55934703825206
0.8993623312895427,0.4799518831287215,0.7845840228230845,5.97768898144468,5.767258229447292,5.881550804250024,7.911443642795778
0.9694346535311542,0.7976299987618694,0.1240960737420122,5.842631046664117,5.757957877284802,5.85584799678821,9.864517596918564
0.8148337836253923,0.0147116421282064,0.881678336204053,6.01457316522985,5.816667497181514,5.887860502527835,4.710504172838785
0.5885552860143348,0.3035407842837881,0.2303332016942398,5.89202871299773,5.930050542805262,5.920399554799579,2.3560723142093707
0.9207346717878576,0.017794396882801,0.1622050409672438,5.888916729460644,5.791459895308956,5.9170917121587605,2.8290938118463647
0.6440051393779618,0.9686604697153997,0.0779659665278791,5.991928051425268,5.764276873432924,5.864090165677063,8.537528405813127
0.0324142191587271,0.8787549793161626,0.8251438965913791,6.030159895101453,5.8313834600211845,5.922355677104974,2.076346824537813
0.5037321719372083,0.5109475765945423,0.5715158016835813,5.934307584334616,5.788806049650292,5.895525957114219,9.697703280927556
0.19155231988273,0.6509250306776647,0.6703774645814242,6.026324812756663,5.791958076599618,5.935372971629192,2.724475740807364
0.6562056935611527,0.951264420122256,0.7064766646298704,5.8831532877325845,5.9234697396818365,5.929769193265168,3.705136954511493
0.7991505381649604,0.3536201079163725,0.1812341303195143,5.952406601749058,5.805691725115163,5.912797590875431,6.675167372715659
0.6969547704953138,0.5178336392038073,0.8310616423105806,5.994961055143467,5.766717719282332,5.880757048063718,8.024950777437393
0.1158024380077015,0.0781251825160092,0.5616722872909041,5.683820687131471,5.793038243307246,5.936669171678345,2.497640732205528
0.798708991270769,0.765205890146396,0.178861452260145,6.005044370961264,5.787709639704928,5.930274847355563,3.6166474886921662
0.7965780056728704,0.7866780691278864,0.5484137128739037,5.986591031621838,6.083854736861165,5.858487952343029,9.439484752592683
0.6585885575218227,0.9375772718348028,0.9425203374311656,5.9541834246221015,5.807349431371018,5.877500665384489,6.378437952917475
0.4929675018104054,0.7905124357042626,0.5631483016089758,5.644014530191647,5.900233508859068,5.614001103439707,8.468564273179123
0.2854010910068942,0.0226799299969453,0.6801741848140628,5.956447895450609,6.100880545910846,6.154886943150094,6.000271324556864
0.2252732138420435,0.6954482134890506,0.2771033458515861,6.0065667429670535,6.100567089422261,5.916292321375225,6.063589535251266
0.1240233098711186,0.4266043838396388,0.2419181501852894,5.669235230645223,5.782620060102783,6.162807498086323,4.685459205142734
0.0842746340715403,0.7668876785138853,0.4636202928208928,5.851578515211522,6.088483362479381,5.613761516076147,8.50450237771296
0.8952909784595411,0.4732129687886475,0.6079753525711196,5.9855307794895625,5.908956840192872,5.625922989595906,6.680281349749295
0.3714642781221295,0.6719402768259598,0.7650460424545746,5.650820783137983,5.769466883311898,6.1461679370858056,7.4476263312286095
0.5314407546949385,0.4864866371386244,0.8940641600696411,5.938774832482882,5.762304757078857,5.874276474198476,8.95167284016717
0.1328394273165938,0.0659908173132818,0.3101864172216118,6.009473677900558,5.82666335122406,5.650983223266081,2.921246299222963
0.4536674416767172,0.9446421523168697,0.4198538633381572,6.016504817983037,5.920157945032868,5.641231166210567,4.384054857550043
0.8682339102572985,0.4052314153697342,0.0382163966650627,5.944495241622993,5.798310735500341,5.905247892926556,7.996364513768682
0.1251423855943064,0.5239384637706818,0.7721096500535354,6.007074174772328,5.912383414776234,5.895072553079645,5.977833560159966
1.0,0.6094341349300759,0.8320177912609403,6.0150580120403845,5.817125257578053,5.904507997123712,4.628565061858354
0.805527902609871,0.556683075588153,0.8463468887882521,5.882461960636276,6.111722390719789,6.168080031411578,3.810218673150456
0.1107490613530822,0.365707506732653,0.9678677646948864,5.996956453748959,5.781662958741443,5.886767668253393,4.8864504910240205
0.2653493559128703,0.5872180968100073,0.8101097679764624,5.851978331746971,5.900354650365675,5.864672762829165,8.443730264324694
0.4718606945541628,0.0692435852145809,0.1202772084211082,6.01469963388176,5.9312959140444566,5.938936997518523,2.100771210174296
0.7743060108831066,0.5277266263386432,0.4861570577573728,5.8880162079124405,5.927075417083485,5.933992986792814,2.965973087173441
0.8219445428513275,0.5324098565648889,0.440333985177936,5.974419815865635,5.82622919303398,6.172967128145934,2.9989606152473813
0.3736676775192658,0.6467169095001544,0.0177494132311726,5.959288368479847,5.91458790858836,6.157744527462641,5.525912328674108
0.8681021102544442,0.6950442048659736,0.3257878671597762,5.875345654547959,6.106367546534522,5.922987706156237,4.891897198574497
0.5407498542369267,0.9019753277907094,0.8472903456738814,5.967770510073612,6.083710385893537,6.133993133972403,9.468643648053517
0.8770511851682703,0.0084343651651954,0.6092936394198594,5.981711249226294,5.802313064621493,6.147178049918011,7.2799476010825375
0.3963183277278221,0.7689303086846568,0.0106938460155397,5.964489134300283,5.787207634211528,5.867058664378203,9.983819644466084
0.7593274374636114,0.1493748919521932,0.7763543642579405,6.007473169868133,5.82490871568724,5.897023099500041,3.235326060313704
0.1670766374114893,0.6401894386811948,0.0132998485226825,6.012572158871474,6.118531469365141,5.901995405546777,2.4347847867892565
0.1368977608476782,0.5814164153522586,0.1177395132296227,5.6593925874526265,5.911485745879297,5.629379160700686,6.161855684032203
0.987497011973124,0.2411816175608024,0.6904157811942744,5.990924094626899,5.763468927247569,5.901185992406734,8.70719710473752
0.7524439348939511,0.8380855542427519,0.1943230077356896,5.976214030704082,5.901821574049845,6.141978873363872,8.143010909069691
0.4294233320685694,0.915754054932036,0.0204731569270261,6.0015045228547175,5.819673645401732,5.8912027418534185,4.172403641419885
0.9294648365008108,0.995435224538154,0.3001384328705778,5.992428012179241,5.778277409567893,5.882351734548761,5.59741581746976
0.6260024520534726,0.0025500988413643,0.1482168294400918,5.864226002804103,5.773588512205174,5.876235781466954,6.582084263640694
0.9039690917406492,0.6230113312528147,0.8068794926486038,6.030501667737443,5.831706139213823,6.178872991797693,2.018587249055442
0.0969671837704507,0.6661805028690055,0.2886741411524069,6.002072343407336,6.096806923453983,5.624970578188611,6.823143060843482
0.90516692577833,0.9092736229610232,0.5605522391497499,6.022367547677634,5.92499112219573,6.170591869568128,3.39325353916317
0.0592173420094535,0.8792451654548796,0.9132590950342676,5.655508628547915,5.805304674014474,6.150403941974298,6.744449519738861
0.2680342226760421,0.9846111961421374,0.5141322864354412,5.86134666776142,5.8037667205486105,5.623659910660043,7.019743190128582
0.2659180221018309,0.9930433093951055,0.9550639437588416,6.001510616658613,5.78506773767866,5.891208684258459,4.171446914208426
0.8666995603157386,0.7795987381835267,0.4891458806981268,5.865405437231279,6.098887779048702,5.9143539174011766,6.402810230710008
0.0314648802173772,0.5164582647883016,0.2770126186076858,5.8870571365445485,5.92636430075217,5.915115081926267,3.1117519350929967
0.3854320510937017,0.9126171685577944,0.0102949320033328,5.995122924371299,5.814076377458174,6.1598625860491305,5.174314603316674
0.066262360810019,0.4852970086503733,0.7268869453328948,5.939597288356432,5.793741136642711,5.611696047199005,8.814322709284333
0.0067548172972995,0.6889295459495408,0.4452576384235018,5.662411781381191,6.102322599028715,6.156641730679065,5.708976594747599
0.7007787259878704,0.1398091886449207,0.6364721498803467,5.972706592597964,5.925518852138242,5.896714137756968,3.285068900948405
0.8318988597228958,0.9444342117723802,0.9104594429608036,5.855098681456883,5.902668275516438,5.881145255539377,7.969437108418178
