Temperature,Raifall,Humidity,Soil_Type,Weather_Condition,Crop_Type,split,Yield
0.3788734032216823,-1.396789328899683,0.894395962182499,5.878585057707104,5.92008256424831,5.641128145805004,train,4.399507918384509
-1.402865630499155,1.5610622892972743,0.1602252546019241,5.685983862074335,5.7945833682664345,5.903620376329468,train,2.1731644907758687
-0.1393547125567096,0.1030243461824758,1.5093933274271378,5.868000755223602,6.100840691597382,6.154838445732503,train,6.008321895876827
-1.381100804807886,-1.62060377903953,0.8601688425476365,5.941065451898477,5.899742898495245,5.8769515332362685,train,8.569139397762779
0.7680117655582778,-0.8902608922857618,-0.2136611389604291,5.977967958965849,6.118671885549685,5.654415393810823,train,2.406420717511538
0.3489296884190748,-0.2755848971902798,1.470966893160728,5.878661130955689,5.920138969778967,5.889863976988948,train,4.387944784599706
-1.5355897117406203,1.57779117621173,-1.357941086276976,5.672856026704967,5.785206343002601,6.166079301754767,train,4.14233979618107
-1.1901665279659066,-1.68206931736092,1.6301591886683844,5.884020387044354,5.787915876036213,5.911887208331655,train,3.573337859122458
-1.1060728807137157,0.5553510393610879,0.6980850919020308,5.638693107466548,6.084709722359425,5.872072943836399,train,9.266777681944076
-0.1976805504060329,-1.4356600496946532,-0.7823796843200311,6.006912436385881,5.925332060352492,5.931950768907935,train,3.3233612170272746
1.372085062012672,0.7194173163968473,-1.2598175505592886,5.992290953222662,6.102768354083641,5.882218080783651,train,5.618934073652562
1.0853885888470562,-0.6961505186605772,0.5857512733709944,5.876302821949332,6.107087791311792,5.923819074413428,train,4.746407753565928
1.6565831917098128,-0.4233459194405226,1.3179633138666205,5.987536715986379,5.774620583366562,6.152687678118816,train,6.365349319749078
1.0750449018469113,-1.0226645694373009,-0.8356842904111501,5.856742198035856,5.768171663039585,5.906829275357152,train,7.719622588414217
-0.4068921949891461,1.4743598881449052,-1.5544073304547077,5.944387503987247,5.902449155562684,5.8673396793843615,train,8.014356698938052
1.4047780686338014,0.1925467780052146,-0.5533102921234335,5.863176764188957,6.097210757749529,6.150421297315238,train,6.741568533143022
1.3558791358012954,1.6092688594485316,-0.7262696548372357,5.977635576221989,5.92953417050513,5.9368732408010265,train,2.461928635736288
0.5583641386957359,-0.2598329973111657,0.363680239751052,5.965206132601486,5.787836509816493,6.131567789013826,train,9.87125091117731
-1.0037214464839632,1.026608216727825,-0.901285417783073,5.983131546205639,5.907119378604697,5.910615913146232,train,7.056960975325211
0.5353553516318718,-1.202302569452684,-1.6914255562884493,6.0036208049860695,5.806327000638503,5.87636392562598,train,6.561453054037552
-1.296811834423424,1.492685361936945,0.9147772186791264,5.85537817462357,5.798698502912001,5.867882552377258,train,7.926954147081743
-1.5168743720366458,1.152085456413708,-0.045431695781566,5.991769301270505,5.899766226377172,5.613362484047781,train,8.564357181967896
0.1548833044626228,-1.5849656037058963,0.0183585176048478,6.030243999760069,6.120376279511467,6.178610667170124,train,2.0621331372317497
-1.5674401482313205,-1.431749072819834,-0.0468087789873223,5.976650637730371,6.117582813043126,5.900805165937787,train,2.62641336383646
0.7755853524030082,-0.2633024028092067,-1.1807547639666816,5.965915592469323,5.7838881233537895,6.164411674488199,train,4.419165922431378
1.420406225521382,0.2253204368557114,1.1980336017673696,6.01183813314552,5.916310775581451,5.635973367960297,train,5.172724595090638
-1.1008692449286843,1.2127164666155672,-1.4765245381754837,6.000522562766645,5.803401844576589,5.9104553702102605,train,7.08505598912032
1.3870187596271848,-0.5071236090127991,1.63709378695562,5.845020690821919,5.895195814167587,5.858104058353338,train,9.501291684932736
0.3428655691666755,-1.5528235185958952,0.0366529556793974,6.000942041073051,5.803797888340737,5.873552055431569,train,7.014164155337775
-0.5389646770945085,-1.0084584819539877,0.0692789515358058,5.9916671344553,5.764066897395188,5.863816283888712,train,8.581623373737651
-1.2334296929331927,-0.0284018593454488,-1.6950855857832696,5.668750571111515,5.782273874721563,5.903601751855596,train,4.758158135198993
-1.4246746932972718,1.3036903526910908,1.2680637173505278,5.637120916013638,5.759681263937365,5.858095892421986,train,9.502606399880538
-1.4655499911812775,-0.7236802159816892,0.9436859581223536,5.946036453127572,5.903792445837972,5.906718649048069,train,7.738982192503787
-0.8300727226723741,-0.2195437040287416,-0.4137662821924107,5.656555261327206,5.773562939161342,5.890809468865062,train,6.5874546028452885
-0.4127687036107121,-1.1285851190696348,-0.8490855605943545,6.025765872307797,5.827234913361251,5.917162741076108,train,2.8189366766656745
-0.2951582444662174,0.0410373011659344,-0.8040620613480933,5.675400155156987,5.821973551061182,5.929451572843073,train,3.76072052837818
-0.5911223124786704,0.4331976899982671,-1.3381714615711957,5.851549777519247,6.088461738077273,5.864268165048953,train,8.508870506938848
0.6023817805949985,0.1226880981494608,-0.3450023846155136,5.6450621840689,5.7653535982625534,5.878753793419288,train,8.311416191591036
0.5081451156250132,-0.029392921701517,1.3314406195859343,6.020527139277736,5.787292329847529,5.929774075526684,train,3.7042825587461135
1.7133304892804708,0.6913543661212415,-0.735320128807433,5.655017955886054,5.908284795952536,5.625004529134114,train,6.818050419018058
0.2000615709887975,0.8494694707837929,0.9787127397214566,5.933800720069203,5.758349153397503,6.132103339001331,train,9.78234961325155
-0.5989973760278959,0.5119501561386485,0.5867859376945372,5.681633404072628,5.82719694400725,6.174010666846026,train,2.825733191031997
0.057336964816933,0.4023084620933992,-1.149191416667827,5.654631311159242,6.096545022131228,5.624617884407301,train,6.876047128039866
-0.2331116229437532,0.1248501155580169,0.5549841503766285,5.993590745855094,5.7791466914112695,5.883485580431426,train,5.4148666303607165
-0.5280679977861006,-0.6080852626675892,1.3229335693987134,6.018691804546014,5.921960875418932,6.166849697343768,train,4.014454128407052
1.012517904741829,-0.6795337383926859,-1.2005425431251384,6.008537196588055,6.115395384818128,5.898060690773505,train,3.0682738652859958
0.1934059136704035,1.0444937166689856,1.039980199837435,6.007720546810961,5.776986072100458,5.631334220690028,train,5.86859668563094
0.2998130137091696,-1.64206362414979,-0.3138153088831759,5.889284947477272,5.791726415016229,5.899893915568331,train,2.7731246733189714
-1.2840805089006135,1.4679082457454744,0.927218367817335,6.000602945904798,6.109228665227676,6.165045497981416,train,4.313951222557345
0.2775126566844571,-1.49898577715416,-1.607033147175917,5.853678257604531,5.765953953775007,6.141723869599378,train,8.18534153397567
-1.3049989086581526,-0.5913979362712306,-1.0186647533908548,5.98586033076784,5.894894928743268,6.133424883678038,train,9.562973196918222
0.0547714852391806,-0.1162595542595508,1.5318222525384255,5.980175979542386,6.093352260678672,5.8842812846789725,train,7.520984941456064
-0.9922485317240688,0.7493458513536134,1.273803397791729,6.026868407863137,5.828275854751489,5.65290747747548,train,2.632608167813185
1.6800088932650878,-0.7786404006296516,-0.6122845828793897,5.883661399561985,5.923846486013881,5.911505627231515,train,3.6279039564425
-1.5651674696334985,-1.308232761623468,-0.7834901924032038,5.994452763876223,6.090432126717556,5.866740329678376,train,8.110852001601712
-0.9337266162870468,-0.0635866181138932,-1.7100871890963043,6.023111152657776,5.78937184537718,5.9322694941622665,train,3.267584297519248
-1.5161806950447694,-1.6548309130720793,1.0204527379462411,5.874324432821493,5.91692346677215,5.922100702142393,train,5.047122900997301
-1.4960951244488951,1.6183595989316335,-0.75389738473076,5.870480444726907,5.778115536835013,5.897495101812411,train,5.631409091374367
0.2017695957128356,-1.1389183735184778,1.0847867387525136,5.973727628777151,5.790100552227155,5.897773224973888,train,3.114555859024371
-0.7193292328669302,-0.847907935234339,-0.1250846058228929,5.676396622188129,6.112707381806144,5.894688165255363,train,3.611250473706818
-0.0030620471971836,-1.2546733317402594,-0.1687913548479756,5.984718591132745,6.08228819011534,5.605418683959238,train,9.755927195249424
-0.1236517365711795,-0.9681404781232428,-1.3287924911706364,6.003974032187126,5.923081672746616,5.893610896916699,train,3.784690676231799
-0.5882204433152871,-1.5021642917032194,1.3234901235506746,6.011596413932575,5.813857044839394,5.900417017541755,train,5.213575142078212
0.9631941671863896,-0.0591344994002804,-0.8195603203129833,5.675796196732236,6.112261521319095,5.929791037050429,train,3.701314292090743
-1.384232496042517,-1.2121180049938427,-0.1246723573287849,5.979469972825531,5.830940791985392,5.903729569421587,train,2.1555844029446494
0.3318465286450766,-0.6694426028068593,-0.8669749672979621,6.020716407086367,5.787444645369714,5.911195191268964,train,3.672296299087378
-0.3350271852862822,1.5111017888007514,-0.16484453880539,5.973242992794384,5.925955822054349,5.932681461187254,train,3.195490068146354
0.4708994412837493,0.3649580768850584,0.1834843796467658,5.985398712335603,5.90885569607984,5.890015333969429,train,6.70101589292087
0.8725169277433615,1.5607504044934044,0.6851752750955142,6.009847200882813,5.81220555318906,5.919460306448159,train,5.509192147487876
-0.9754293350969692,1.1890597265782188,-1.09142850157158,5.954702435540723,5.807833648261576,5.878039018324922,train,6.291763129507785
0.3266461682796142,-0.7793287962253774,-0.6299507985776229,6.016871764814812,5.920460452421014,5.890273318241243,train,4.322040842980235
1.690512294916275,-1.4009439947970734,1.0362483381047234,5.969939109973713,5.791987780472581,6.136044159179125,train,9.128173463737692
1.5964831313021957,1.0633166308938162,1.0774079636961722,5.9719861860189285,5.788715690605143,5.647755686596585,train,3.4053767996472857
-0.9187301567468856,-0.8726688722937426,1.2041698543886523,6.003703629952895,6.098171712692594,5.891089181929407,train,6.5474556346440265
-1.4943013716398632,0.6095314227183574,-0.1991501519046982,5.997716106854623,5.800752173911048,6.145494920778436,train,7.55934703825206
1.381607150002522,-0.1133902314977027,0.9469548579474286,5.97768898144468,5.767258229447292,5.881550804250024,train,7.911443642795778
1.6199118381951825,0.9712351672977538,-1.3222247199095547,5.842631046664117,5.757957877284802,5.85584799678821,train,9.864517596918564
1.0941391662096025,-1.7018263153782789,1.280533136486309,6.01457316522985,5.816667497181514,5.887860502527835,train,4.710504172838785
0.3246024205601899,-0.7156978788321149,-0.9572352882404784,5.89202871299773,5.930050542805262,5.920399554799579,train,2.3560723142093707
1.4542910396677893,-1.6913010889287745,-1.1912971378378006,5.888916729460644,5.791459895308956,5.9170917121587605,train,2.8290938118463647
0.5131784459213259,1.5551721262362983,-1.480709817722922,5.991928051425268,5.764276873432924,5.864090165677063,train,8.537528405813127
-1.5667438241266645,1.248214317122429,1.0863028011817029,6.030159895101453,5.8313834600211845,5.922355677104974,train,2.076346824537813
0.0361326638139739,-0.0075638785577032,0.2149353611909027,5.934307584334616,5.788806049650292,5.895525957114219,train,9.697703280927556
-1.025540760499848,0.4703510122892432,0.5545855649423578,6.026324812756663,5.791958076599618,5.935372971629192,train,2.724475740807364
0.5546705667387013,1.4957780531197922,0.6786083690538874,5.8831532877325845,5.9234697396818365,5.929769193265168,train,3.705136954511493
1.0408029729775508,-0.544715668558859,-1.1259205915988204,5.952406601749058,5.805691725115163,5.912797590875431,train,6.675167372715659
0.6932516178911267,0.0159467066420955,1.1066338727048777,5.994961055143467,5.766717719282332,5.880757048063718,train,8.024950777437393
-1.2831539150720228,-1.485318053878834,0.1811168761371163,5.683820687131471,5.793038243307246,5.936669171678345,train,2.497640732205528
1.039301343067529,0.8605318798914006,-1.1340721901323605,6.005044370961264,5.787709639704928,5.930274847355563,train,3.6166474886921662
1.032054204080194,0.9338427865756396,0.1355655737395291,5.986591031621838,6.083854736861165,5.858487952343029,train,9.439484752592683
0.5627743034922086,1.4490470133059112,1.4895625772998722,5.9541834246221015,5.807349431371018,5.877500665384489,train,6.378437952917475
-0.0004762464661714,0.9469341868716316,0.1861878869736541,5.644014530191647,5.900233508859068,5.614001103439707,train,8.468564273179123
-0.7063761970236369,-1.6746207667992623,0.588243283471228,5.956447895450609,6.100880545910846,6.154886943150094,train,6.000271324556864
-0.910861428297268,0.6223632930728791,-0.7965512725473324,6.0065667429670535,6.100567089422261,5.916292321375225,train,6.063589535251266
-1.2551960532028457,-0.2955307373863121,-0.9174339132676436,5.669235230645223,5.782620060102783,6.162807498086323,train,4.685459205142734
-1.3903749011341142,0.8662738881979601,-0.1557516219619834,5.851578515211522,6.088483362479381,5.613761516076147,train,8.50450237771296
1.367761134405515,-0.1363984190116069,0.3401961905624988,5.9855307794895625,5.908956840192872,5.625922989595906,train,6.680281349749295
-0.4136891514930753,0.5421018462708361,0.8798299602010338,5.650820783137983,5.769466883311898,6.1461679370858056,train,7.4476263312286095
0.1303650934396651,-0.0910790938233468,1.3230860076020188,5.938774832482882,5.762304757078857,5.874276474198476,train,8.95167284016717
-1.225213856927549,-1.5267475387865586,-0.6828907129109402,6.009473677900558,5.82666335122406,5.650983223266081,train,2.921246299222963
-0.134129424732752,1.4731681234271787,-0.3061160428664304,6.016504817983037,5.920157945032868,5.641231166210567,train,4.384054857550043
1.2757444009067922,-0.3685029168010344,-1.6172738720509303,5.944495241622993,5.798310735500341,5.905247892926556,train,7.996364513768682
-1.2513902568092463,0.036789967334528,0.9040977672546784,6.007074174772328,5.912383414776234,5.895072553079645,train,5.977833560159966
1.723859661340588,0.3286916497709346,1.109918828432782,6.0150580120403845,5.817125257578053,5.904507997123712,train,4.628565061858354
1.0624913628712838,0.1485875256275908,1.159148031665536,5.882461960636276,6.111722390719789,6.168080031411578,train,3.810218673150456
-1.3003396356172452,-0.5034465375852679,1.576646473952452,5.996956453748959,5.781662958741443,5.886767668253393,train,4.8864504910240205
-0.7745689202907072,0.2528410386653823,1.0346513854801622,5.851978331746971,5.900354650365675,5.864672762829165,train,8.443730264324694
-0.0722571003188295,-1.515641848754672,-1.3353448551199525,6.01469963388176,5.9312959140444566,5.938936997518523,train,2.100771210174296
0.9563107349897484,0.0497236166285258,-0.078324067354857,5.8880162079124405,5.927075417083485,5.933992986792814,train,2.965973087173441
1.1183217136968513,0.0657132306492114,-0.2357543136395673,5.974419815865635,5.82622919303398,6.172967128145934,train,2.9989606152473813
-0.4061957448311993,0.4559835287084495,-1.6875904628276983,5.959288368479847,5.91458790858836,6.157744527462641,train,5.525912328674108
1.2752961703133254,0.6209839156705412,-0.6292902019040463,5.875345654547959,6.106367546534522,5.922987706156237,train,4.891897198574497
0.1620238424684017,1.3274938723860297,1.1623893823978804,5.967770510073612,6.083710385893537,6.133993133972403,train,9.468643648053517
1.3057305335359224,-1.723258367805893,0.3447253111907851,5.981711249226294,5.802313064621493,6.147178049918011,train,7.2799476010825375
-0.329164529614734,0.873247892558157,-1.711830646252977,5.964489134300283,5.787207634211528,5.867058664378203,train,9.983819644466084
0.905371017935759,-1.2420553275268462,0.9186809535185254,6.007473169868133,5.82490871568724,5.897023099500041,train,3.235326060313704
-1.108778616660806,0.4336972575058228,-1.702877435710257,6.012572158871474,6.118531469365141,5.901995405546777,train,2.4347847867892565
-1.2114121178704045,0.2330327775509735,-1.3440633883064494,5.6593925874526265,5.911485745879297,5.629379160700686,train,6.161855684032203
1.6813390117045195,-0.928606268636267,0.6234294233288346,5.990924094626899,5.763468927247569,5.901185992406734,train,8.70719710473752
0.8819613337543184,1.10935964247443,-1.0809523020619995,5.976214030704082,5.901821574049845,6.141978873363872,train,8.143010909069691
-0.2165797388633064,1.374537583252828,-1.6782327393771097,6.0015045228547175,5.819673645401732,5.8912027418534185,train,4.172403641419885
1.4839809245358455,1.6465872338504988,-0.7174116771763979,5.992428012179241,5.778277409567893,5.882351734548761,train,5.59741581746976
0.451954204277102,-1.743348592451629,-1.2393551894227222,5.864226002804103,5.773588512205174,5.876235781466954,train,6.582084263640694
